fecha,fuente,temperatura,salinidad,clorofila_ug_l,oxigeno_mg_l,turbidez_ftu,transparencia_m
2022-02-02,upct,12.179341700421533,42.3796884053849,0.605908821350387,7.340386965062813,0.6782721037569042,4.425
2022-02-10,upct,13.423744388817473,41.985181521342966,1.5419518881739136,7.399588930762372,0.9391852210908541,4.15
2022-02-16,upct,13.417865611287844,42.049284443480225,0.7051726336556783,7.349174757082407,0.8375565937564735,4.366666666666667
2022-02-24,upct,14.49981500110939,42.03366639943663,0.535752681061191,7.177775519503333,0.8662894493597572,4.366666666666666
2022-03-02,upct,14.506048871156354,41.779278693453676,0.40682150385314625,7.293076697478463,1.216369022898728,4.166666666666666
2022-03-11,upct,15.193050682757303,41.840362217091965,0.6220482649355429,7.210780797184621,0.92427052215333,4.0
2022-03-24,upct,15.213498756551495,40.42725297925947,1.0825052500576737,7.036461451218324,11.011732175609438,1.5749999999999995
2022-03-28,upct,15.106217695106054,40.45365288710983,0.9945435935899352,7.089143485261639,4.729247688446364,1.7916666666666667
2022-04-06,upct,12.55635327893319,39.7082531042059,1.7951014281676132,7.133307191071063,6.467619877831467,0.875
2022-04-11,upct,15.685859964775744,39.53668457261836,1.8094273326619756,7.6754409824233125,5.696221563121525,1.375
2022-04-19,upct,18.746533283788388,39.510944276762785,1.3714386822349103,7.9209965013396975,1.314930220854352,2.9666666666666663
2022-04-22,upct,17.88704576082637,39.44637189195792,2.1803800102972963,7.2679114521881285,1.8528534236318348,2.658333333333333
2022-04-27,upct,18.313845756153732,39.44947610693024,1.2794259356912046,7.426380875378271,1.4963291877591933,3.466666666666667
2022-05-06,upct,19.314912227283067,39.23773151473135,1.0640214447282899,7.132842075163831,2.045669745406364,3.075
2022-05-13,upct,22.015520947812444,39.327751572353954,1.4310957398622917,7.6227899177334315,2.71228694911426,3.2166666666666663
2022-05-18,upct,24.206143136660316,39.5260172993659,1.6766401464535432,8.584372694180834,0.9652245093512795,3.233333333333333
2022-05-26,upct,24.676496989735526,39.86260728148001,0.6718521913398503,6.843365151781768,0.8560718443415097,3.7
2022-06-02,upct,25.466666170178364,39.621973611320726,0.7027349702298956,7.09003464115717,0.9962111747429111,3.974999999999999
2022-06-10,upct,27.025173972689995,40.274823824713806,0.5751703231759856,7.072788945340773,1.3528950765354657,3.666666666666666
2022-06-17,upct,27.794118867455463,40.650072397767104,0.6311892485426138,6.67308053918643,1.1964457948256602,
2022-06-24,upct,26.725660457068635,40.86545751712609,0.4295900874342639,5.984329041051861,1.1896404021397506,3.8333333333333335
2022-06-30,upct,27.521873242251903,41.005446973338415,0.5143142007777346,6.872367983110616,0.8820348470268238,3.625
2022-07-06,upct,28.098641226284347,41.253257330752504,0.6493342386669786,6.216853993486593,1.455126033655817,
2022-07-11,imida,29.65,41.55,0.095,5.61,0.345,
2022-07-14,upct,29.462988770848767,41.65202001949162,0.5437698985541639,6.692867087925132,0.8831966930576516,
2022-07-20,upct,29.784550379993664,41.305152869613934,0.5594949591862154,6.269361058104494,1.0407273376167347,3.9500000000000006
2022-07-28,upct,31.02031546245938,41.71874860902355,0.7212051666731827,4.660202558768772,0.8598823091118369,3.883333333333333
2022-08-03,upct,30.816214396056807,42.015083155892505,0.6105784327692724,5.482088865218447,0.9843111021300723,3.266666666666667
2022-08-08,imida,30.64,42.455,0.38,4.275,0.705,
2022-08-11,upct,30.050552088375436,42.28318748204985,0.5249065721671993,5.124411088067101,1.2428245974119587,3.341666666666667
2022-08-17,upct,29.19605941847354,42.572897909400865,0.6841874248394494,5.320850065608442,1.3577175154254841,3.666666666666666
2022-08-24,upct,29.3923152135181,42.7415023341166,0.5438375517313097,5.874609516060223,1.1090000163645968,3.758333333333333
2022-08-30,imida,29.16,43.025000000000006,1.015,4.890000000000001,0.585,
2022-09-01,upct,29.23259018613418,43.81135863707604,0.7221397852989954,5.4898395155138715,1.3539399473044034,4.35
